-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2009 through 12/31/2020 
Location: Latitude  50.2596   Longitude 4.9519 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 213.65 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_RANGE,T2M_MAX,T2M_MIN,T2M,WS50M,PRECTOT,RH2M
50.25961,4.95191,2009,08,22,   10.90,   21.75,   10.84,   16.16,    3.08,    0.01,   68.51
50.25961,4.95191,2009,08,23,   12.86,   24.50,   11.64,   17.77,    6.75,    0.00,   58.86
50.25961,4.95191,2009,08,24,   15.01,   26.96,   11.95,   19.13,    5.23,    3.38,   72.16
50.25961,4.95191,2009,08,25,    8.02,   20.90,   12.87,   17.02,    3.76,    5.97,   86.60
50.25961,4.95191,2009,08,26,   11.36,   22.73,   11.37,   16.77,    5.76,    0.00,   70.85
50.25961,4.95191,2009,08,27,   12.06,   24.56,   12.50,   19.06,    7.11,    0.06,   72.56
50.25961,4.95191,2009,08,28,    7.91,   19.50,   11.59,   16.21,    8.75,    0.76,   74.26
50.25961,4.95191,2009,08,29,    8.86,   18.22,    9.36,   13.54,    6.09,    0.17,   74.96
50.25961,4.95191,2009,08,30,   11.35,   19.40,    8.06,   13.93,    4.64,    0.02,   72.79
50.25961,4.95191,2009,08,31,   14.56,   25.06,   10.50,   17.90,    7.45,    0.01,   57.42
50.25961,4.95191,2009,09,01,    6.24,   19.21,   12.97,   16.48,    7.77,   10.48,   84.05
50.25961,4.95191,2009,09,02,    7.92,   19.04,   11.13,   14.70,    7.14,    1.79,   76.47
50.25961,4.95191,2009,09,03,    7.25,   17.78,   10.54,   14.48,   12.08,    6.69,   79.26
50.25961,4.95191,2009,09,04,    4.57,   13.96,    9.39,   11.84,    8.60,    5.97,   83.40
50.25961,4.95191,2009,09,05,    8.53,   17.14,    8.61,   12.57,    7.43,    0.42,   77.91
50.25961,4.95191,2009,09,06,    9.18,   17.46,    8.28,   12.97,    4.88,    0.35,   85.14
50.25961,4.95191,2009,09,07,   13.08,   23.30,   10.23,   16.25,    5.90,    0.01,   71.47
50.25961,4.95191,2009,09,08,   14.76,   25.94,   11.18,   18.07,    6.32,    0.01,   64.67
50.25961,4.95191,2009,09,09,   13.21,   24.88,   11.67,   17.86,    5.50,    0.73,   71.78
50.25961,4.95191,2009,09,10,    7.35,   18.19,   10.84,   14.64,    7.71,    0.25,   81.38
50.25961,4.95191,2009,09,11,    9.54,   18.66,    9.12,   13.69,    8.06,    0.07,   74.02
50.25961,4.95191,2009,09,12,    9.60,   19.17,    9.57,   13.96,    7.55,    0.06,   76.37
50.25961,4.95191,2009,09,13,    8.65,   17.21,    8.56,   12.62,    6.88,    0.49,   82.93
50.25961,4.95191,2009,09,14,    8.49,   16.73,    8.24,   12.06,    7.86,    4.61,   86.43
50.25961,4.95191,2009,09,15,   10.53,   18.84,    8.32,   13.21,    5.68,    0.49,   81.28
50.25961,4.95191,2009,09,16,    8.94,   20.16,   11.22,   15.11,    9.07,    0.28,   83.81
50.25961,4.95191,2009,09,17,   10.10,   19.82,    9.72,   13.96,    8.04,    0.04,   75.31
50.25961,4.95191,2009,09,18,   13.37,   22.30,    8.92,   15.42,    5.68,    0.03,   79.59
50.25961,4.95191,2009,09,19,   11.22,   22.68,   11.46,   17.43,    3.21,    0.28,   79.44
50.25961,4.95191,2009,09,20,    9.90,   22.37,   12.47,   16.91,    3.11,    0.51,   79.10
50.25961,4.95191,2009,09,21,   10.58,   20.94,   10.37,   15.14,    3.57,    0.05,   77.41
50.25961,4.95191,2009,09,22,   11.19,   20.66,    9.46,   14.41,    4.35,    0.06,   76.66
50.25961,4.95191,2009,09,23,   11.24,   19.90,    8.66,   14.39,    3.57,    0.45,   90.60
50.25961,4.95191,2009,09,24,    9.22,   18.85,    9.64,   14.23,    4.06,    0.93,   85.22
50.25961,4.95191,2009,09,25,   11.87,   18.67,    6.79,   12.16,    4.18,    0.01,   74.81
50.25961,4.95191,2009,09,26,   13.12,   19.50,    6.38,   12.39,    4.53,    0.01,   71.21
50.25961,4.95191,2009,09,27,   12.71,   20.27,    7.56,   13.08,    3.55,    0.00,   70.95
50.25961,4.95191,2009,09,28,   10.13,   18.75,    8.62,   12.99,    3.14,    0.06,   82.59
50.25961,4.95191,2009,09,29,    9.16,   19.22,   10.07,   13.89,    4.59,    0.11,   87.38
50.25961,4.95191,2009,09,30,    9.60,   19.85,   10.26,   14.22,    2.72,    0.18,   85.44
50.25961,4.95191,2009,10,01,   10.29,   17.15,    6.86,   12.32,    5.61,    0.52,   85.46
50.25961,4.95191,2009,10,02,    7.53,   13.67,    6.14,    9.25,    4.59,    0.04,   80.26
50.25961,4.95191,2009,10,03,    8.13,   14.36,    6.23,   10.55,   10.16,    0.26,   81.62
50.25961,4.95191,2009,10,04,    6.29,   14.70,    8.41,   11.71,    7.48,    3.28,   89.69
50.25961,4.95191,2009,10,05,    7.11,   14.40,    7.29,   11.02,    7.16,   10.13,   96.91
50.25961,4.95191,2009,10,06,    6.62,   17.55,   10.93,   14.86,    7.43,    7.74,   96.94
50.25961,4.95191,2009,10,07,    5.97,   20.34,   14.36,   17.16,    7.57,    6.33,   91.22
50.25961,4.95191,2009,10,08,    8.33,   16.74,    8.41,   13.16,    5.53,    5.90,   84.52
50.25961,4.95191,2009,10,09,   10.52,   17.74,    7.22,   11.94,    6.79,    4.15,   79.50
50.25961,4.95191,2009,10,10,    7.20,   16.46,    9.26,   12.86,    7.52,    6.42,   89.08
50.25961,4.95191,2009,10,11,    5.51,   14.48,    8.97,   11.38,    7.95,    7.22,   92.06
50.25961,4.95191,2009,10,12,    8.02,   13.67,    5.65,    9.81,    8.81,    1.14,   83.00
50.25961,4.95191,2009,10,13,    9.43,   13.17,    3.74,    8.46,    5.28,    0.13,   81.26
50.25961,4.95191,2009,10,14,   10.33,    9.17,   -1.16,    4.11,    5.86,    0.00,   70.42
50.25961,4.95191,2009,10,15,   12.51,    9.07,   -3.44,    2.64,    6.45,    0.00,   82.39
50.25961,4.95191,2009,10,16,   10.18,   12.09,    1.91,    7.15,    9.10,    1.72,   86.61
50.25961,4.95191,2009,10,17,   10.35,   11.23,    0.88,    6.42,    7.01,    0.71,   82.62
50.25961,4.95191,2009,10,18,   10.16,   10.48,    0.31,    4.85,    2.78,    0.02,   79.27
50.25961,4.95191,2009,10,19,    9.58,    9.41,   -0.17,    4.19,    6.20,    0.00,   71.92
50.25961,4.95191,2009,10,20,   13.16,   13.11,   -0.05,    6.34,    9.32,    0.01,   80.52
50.25961,4.95191,2009,10,21,    7.89,   14.95,    7.06,   10.14,    9.40,    2.41,   77.60
50.25961,4.95191,2009,10,22,    8.20,   12.54,    4.34,    7.96,    4.35,    0.24,   92.00
50.25961,4.95191,2009,10,23,    8.79,   13.32,    4.53,    8.09,    5.47,    0.63,   96.21
50.25961,4.95191,2009,10,24,    6.85,   12.54,    5.68,    9.26,    8.88,    3.48,   96.27
50.25961,4.95191,2009,10,25,    5.85,   13.38,    7.53,   10.57,    7.40,    0.58,   91.94
50.25961,4.95191,2009,10,26,    7.02,   14.35,    7.33,   10.02,    7.64,    0.34,   89.19
50.25961,4.95191,2009,10,27,    7.37,   14.43,    7.06,    9.53,    4.15,    0.06,   87.03
50.25961,4.95191,2009,10,28,    7.92,   13.47,    5.55,    8.20,    4.44,    0.13,   90.27
50.25961,4.95191,2009,10,29,    9.49,   14.89,    5.40,    8.96,    3.06,    0.21,   95.21
50.25961,4.95191,2009,10,30,    7.89,   13.50,    5.60,    8.02,    6.04,    0.14,   92.01
50.25961,4.95191,2009,10,31,    7.65,   12.88,    5.22,    8.07,    5.86,    0.18,   87.65
50.25961,4.95191,2009,11,01,    7.19,   14.16,    6.97,   10.78,    9.22,   18.98,   96.20
50.25961,4.95191,2009,11,02,    5.16,   10.23,    5.07,    8.08,    6.69,    1.91,   91.66
50.25961,4.95191,2009,11,03,    5.79,   10.33,    4.54,    7.23,    9.43,   11.94,   95.31
50.25961,4.95191,2009,11,04,    3.30,    8.62,    5.32,    6.58,    8.86,    6.77,   95.37
50.25961,4.95191,2009,11,05,    2.98,    8.58,    5.60,    6.82,    8.96,    3.53,   95.67
50.25961,4.95191,2009,11,06,    3.10,    8.34,    5.24,    6.58,    8.11,    0.92,   95.08
50.25961,4.95191,2009,11,07,    6.15,    9.01,    2.86,    5.49,    6.90,    5.35,   93.78
50.25961,4.95191,2009,11,08,    6.98,    9.32,    2.34,    4.55,    5.98,    0.12,   89.82
50.25961,4.95191,2009,11,09,    3.78,    6.41,    2.63,    4.45,    6.40,    1.05,   95.89
50.25961,4.95191,2009,11,10,    5.33,    8.10,    2.78,    4.77,    4.18,    0.94,   96.31
50.25961,4.95191,2009,11,11,    7.44,    8.44,    1.00,    4.05,    5.93,    0.45,   93.84
50.25961,4.95191,2009,11,12,    7.62,    8.85,    1.23,    5.33,    8.23,    1.92,   95.89
50.25961,4.95191,2009,11,13,    6.34,   15.07,    8.73,   10.85,   10.67,    1.55,   91.86
50.25961,4.95191,2009,11,14,    4.01,   12.65,    8.64,   10.78,   13.42,    2.67,   85.59
50.25961,4.95191,2009,11,15,    3.87,   11.24,    7.38,    8.64,    8.34,    3.57,   93.83
50.25961,4.95191,2009,11,16,    6.81,   14.27,    7.46,   10.07,    8.97,    3.68,   95.04
50.25961,4.95191,2009,11,17,    2.62,    9.26,    6.64,    7.88,    6.96,    3.79,   94.95
50.25961,4.95191,2009,11,18,    4.52,   10.74,    6.23,    7.53,   11.07,    0.19,   92.08
50.25961,4.95191,2009,11,19,    5.13,   10.99,    5.86,    7.25,    8.97,    0.07,   92.26
50.25961,4.95191,2009,11,20,    7.20,   13.44,    6.23,    9.20,    8.60,    0.25,   93.08
50.25961,4.95191,2009,11,21,    6.87,   14.75,    7.88,   10.52,    8.05,    0.86,   91.42
50.25961,4.95191,2009,11,22,    5.11,   11.48,    6.37,    9.41,   12.69,    5.91,   89.59
50.25961,4.95191,2009,11,23,    4.73,   10.83,    6.10,    8.65,   16.10,   15.89,   92.67
50.25961,4.95191,2009,11,24,    3.74,   11.38,    7.65,    9.77,   11.33,    4.86,   94.44
50.25961,4.95191,2009,11,25,    2.85,    9.19,    6.34,    7.81,   12.06,    2.43,   92.21
50.25961,4.95191,2009,11,26,    3.26,    8.95,    5.69,    6.91,   11.84,    2.59,   92.62
50.25961,4.95191,2009,11,27,    2.57,    7.67,    5.10,    6.41,   12.13,    5.75,   92.02
50.25961,4.95191,2009,11,28,    2.94,    8.12,    5.18,    6.89,   12.83,    9.34,   93.84
50.25961,4.95191,2009,11,29,    3.09,    7.87,    4.78,    6.38,   11.12,    3.30,   90.44
50.25961,4.95191,2009,11,30,    3.26,    5.25,    1.98,    3.92,    4.93,    0.34,   95.34
50.25961,4.95191,2009,12,01,    3.15,    5.53,    2.39,    3.86,    2.20,    0.93,   97.08
50.25961,4.95191,2009,12,02,    5.08,    6.18,    1.10,    3.07,    9.33,    2.76,   94.92
50.25961,4.95191,2009,12,03,    6.05,    8.49,    2.45,    6.43,    9.94,    7.53,   95.60
50.25961,4.95191,2009,12,04,    2.58,    3.94,    1.36,    2.30,    7.32,    0.90,   95.87
50.25961,4.95191,2009,12,05,    7.19,    8.41,    1.23,    5.32,   10.35,    5.74,   97.86
50.25961,4.95191,2009,12,06,    4.81,    9.61,    4.80,    7.63,   10.52,    5.07,   95.51
50.25961,4.95191,2009,12,07,    4.30,    8.16,    3.86,    5.36,    8.49,    3.57,   96.23
50.25961,4.95191,2009,12,08,    3.30,    6.72,    3.42,    5.04,    7.91,    4.75,   96.70
50.25961,4.95191,2009,12,09,    4.77,    8.01,    3.25,    5.53,    7.44,    3.99,   96.38
50.25961,4.95191,2009,12,10,    3.60,    9.22,    5.62,    7.45,    9.06,    8.51,   94.35
50.25961,4.95191,2009,12,11,    4.05,    6.59,    2.54,    4.90,    7.74,    1.09,   96.00
50.25961,4.95191,2009,12,12,    3.82,    3.36,   -0.46,    1.68,    7.20,    0.35,   94.22
50.25961,4.95191,2009,12,13,    4.95,    1.40,   -3.54,   -1.02,    7.39,    0.17,   90.68
50.25961,4.95191,2009,12,14,    4.62,   -0.39,   -5.01,   -3.62,    5.99,    0.00,   85.42
50.25961,4.95191,2009,12,15,    4.61,    0.26,   -4.35,   -2.80,    5.43,    0.02,   83.47
50.25961,4.95191,2009,12,16,    4.32,   -0.81,   -5.13,   -3.54,    2.63,    0.07,   84.98
50.25961,4.95191,2009,12,17,    4.88,   -1.74,   -6.61,   -4.26,    6.88,    1.94,   89.65
50.25961,4.95191,2009,12,18,    3.98,   -2.48,   -6.46,   -4.60,    7.25,    3.36,   86.60
50.25961,4.95191,2009,12,19,    7.37,   -5.48,  -12.85,  -10.19,    5.26,    0.45,   79.20
50.25961,4.95191,2009,12,20,    8.22,   -1.51,   -9.74,   -5.86,    9.57,    4.16,   90.72
50.25961,4.95191,2009,12,21,    7.36,    0.08,   -7.28,   -2.95,    7.52,    5.24,   96.60
50.25961,4.95191,2009,12,22,    2.50,    0.44,   -2.06,   -0.39,    5.82,    5.40,   97.27
50.25961,4.95191,2009,12,23,    4.37,    0.32,   -4.05,   -2.21,    6.62,    0.15,   95.20
50.25961,4.95191,2009,12,24,    3.56,    1.16,   -2.40,    0.01,    7.04,    3.87,   96.85
50.25961,4.95191,2009,12,25,    2.09,    1.21,   -0.88,    0.45,    9.81,    7.21,   97.67
50.25961,4.95191,2009,12,26,    2.87,    1.24,   -1.64,   -0.38,    8.43,    0.21,   96.75
50.25961,4.95191,2009,12,27,    2.78,    1.83,   -0.95,    0.57,   10.42,    2.41,   96.14
50.25961,4.95191,2009,12,28,    4.22,    1.80,   -2.42,   -0.61,    5.51,    0.25,   96.69
50.25961,4.95191,2009,12,29,    7.50,    5.04,   -2.47,    1.11,    8.92,    9.71,   99.28
50.25961,4.95191,2009,12,30,    2.73,    4.73,    2.00,    3.71,    7.79,    4.94,  100.00
50.25961,4.95191,2009,12,31,    4.90,    1.68,   -3.22,   -0.15,    4.55,    5.20,   99.41
50.25961,4.95191,2010,01,01,    3.08,   -1.03,   -4.11,   -2.89,    6.81,    0.34,   90.46
50.25961,4.95191,2010,01,02,    4.27,    0.16,   -4.11,   -2.00,    5.83,    0.26,   93.94
50.25961,4.95191,2010,01,03,    6.28,   -1.70,   -7.98,   -4.28,    5.68,    2.49,   91.71
50.25961,4.95191,2010,01,04,    5.42,   -2.88,   -8.30,   -6.07,    2.96,    1.15,   86.50
50.25961,4.95191,2010,01,05,    6.28,   -1.06,   -7.35,   -4.88,    3.37,    0.40,   91.31
50.25961,4.95191,2010,01,06,    6.81,   -3.30,  -10.11,   -6.92,    3.09,    1.13,   86.36
50.25961,4.95191,2010,01,07,    6.44,   -3.04,   -9.48,   -7.21,    3.21,    0.26,   88.93
50.25961,4.95191,2010,01,08,    6.62,   -3.55,  -10.17,   -6.92,    9.22,    0.28,   89.76
50.25961,4.95191,2010,01,09,    2.43,   -2.76,   -5.19,   -3.98,   11.44,    1.11,   90.61
50.25961,4.95191,2010,01,10,    4.60,   -1.79,   -6.39,   -4.54,    4.20,    0.23,   89.78
50.25961,4.95191,2010,01,11,    5.70,   -1.39,   -7.08,   -4.57,    2.38,    0.30,   94.99
50.25961,4.95191,2010,01,12,    5.18,   -0.68,   -5.86,   -4.10,    5.18,    0.20,   92.74
50.25961,4.95191,2010,01,13,    5.58,    0.19,   -5.39,   -2.27,    7.68,    1.73,   93.95
50.25961,4.95191,2010,01,14,    4.67,    1.83,   -2.84,   -0.36,    6.96,    0.10,   97.37
50.25961,4.95191,2010,01,15,    4.37,    1.34,   -3.04,   -1.02,    5.10,    0.23,   97.10
50.25961,4.95191,2010,01,16,    2.80,    1.25,   -1.55,   -0.51,    9.46,    5.89,   94.21
50.25961,4.95191,2010,01,17,    2.42,    3.03,    0.62,    2.08,    8.62,    5.97,   99.45
50.25961,4.95191,2010,01,18,    2.72,    2.08,   -0.64,    0.82,    5.27,    0.50,   99.03
50.25961,4.95191,2010,01,19,    3.47,    2.59,   -0.87,    0.61,    3.35,    0.39,   98.69
50.25961,4.95191,2010,01,20,    3.05,    1.38,   -1.67,   -0.71,    6.71,    0.27,   94.41
50.25961,4.95191,2010,01,21,    3.64,    2.31,   -1.32,    0.13,    3.64,    0.58,   97.73
50.25961,4.95191,2010,01,22,    5.31,    3.38,   -1.94,   -0.04,    6.10,    0.06,   95.33
50.25961,4.95191,2010,01,23,    3.15,    1.87,   -1.28,   -0.19,    5.71,    1.98,   92.25
50.25961,4.95191,2010,01,24,    2.24,    0.63,   -1.61,   -0.77,    2.68,    2.34,   95.89
50.25961,4.95191,2010,01,25,    5.60,    1.81,   -3.78,   -1.60,    3.91,    0.27,   94.50
50.25961,4.95191,2010,01,26,    8.01,   -2.42,  -10.43,   -5.93,    6.73,    0.06,   84.99
50.25961,4.95191,2010,01,27,   10.47,   -0.50,  -10.97,   -5.26,    6.33,    2.54,   83.45
50.25961,4.95191,2010,01,28,    1.18,    1.40,    0.22,    0.72,    7.78,    1.83,   98.05
50.25961,4.95191,2010,01,29,    2.34,    0.53,   -1.81,   -0.13,    7.83,   10.03,   96.90
50.25961,4.95191,2010,01,30,    6.46,   -0.37,   -6.83,   -3.00,    7.70,    2.57,   92.59
50.25961,4.95191,2010,01,31,    5.14,    0.96,   -4.18,   -1.92,    7.35,    0.59,   91.73
50.25961,4.95191,2010,02,01,    3.91,    0.57,   -3.34,   -1.47,    8.11,    1.62,   94.93
50.25961,4.95191,2010,02,02,    6.68,    2.24,   -4.45,   -0.56,   11.14,   14.16,   97.92
50.25961,4.95191,2010,02,03,    1.92,    2.17,    0.25,    1.35,    5.77,    3.94,   98.34
50.25961,4.95191,2010,02,04,    3.48,    4.08,    0.60,    1.64,    7.86,    0.28,   96.73
50.25961,4.95191,2010,02,05,    4.94,    4.95,    0.01,    1.46,    7.89,    2.85,   99.31
50.25961,4.95191,2010,02,06,    5.33,    5.39,    0.06,    1.52,    5.05,    0.34,   97.39
50.25961,4.95191,2010,02,07,    4.84,    3.32,   -1.52,    0.28,    3.33,    0.53,   93.83
50.25961,4.95191,2010,02,08,    6.78,    2.58,   -4.20,   -0.87,    4.92,    0.31,   89.79
50.25961,4.95191,2010,02,09,    4.08,   -1.70,   -5.78,   -4.08,    6.31,    0.14,   79.35
50.25961,4.95191,2010,02,10,    3.21,   -3.50,   -6.72,   -5.34,    5.06,    0.73,   83.08
50.25961,4.95191,2010,02,11,    5.00,   -2.27,   -7.28,   -4.90,    9.82,    0.70,   86.83
50.25961,4.95191,2010,02,12,    4.81,   -2.32,   -7.13,   -5.17,    6.99,    0.16,   86.58
50.25961,4.95191,2010,02,13,    4.86,   -2.46,   -7.32,   -5.41,    4.72,    0.23,   87.50
50.25961,4.95191,2010,02,14,    6.10,   -0.58,   -6.68,   -3.77,    3.61,    1.37,   92.12
50.25961,4.95191,2010,02,15,    4.17,   -0.97,   -5.14,   -3.57,    3.74,    1.25,   91.94
50.25961,4.95191,2010,02,16,    8.24,    1.31,   -6.93,   -3.54,    7.88,    0.01,   86.31
50.25961,4.95191,2010,02,17,    7.63,    1.28,   -6.35,   -1.73,    6.62,    1.92,   96.06
50.25961,4.95191,2010,02,18,    4.24,    4.25,    0.01,    1.85,    8.17,    0.46,   95.50
50.25961,4.95191,2010,02,19,    5.94,    3.47,   -2.47,    0.49,    8.04,    0.48,   94.00
50.25961,4.95191,2010,02,20,    4.44,    3.02,   -1.42,    0.05,    6.74,    2.45,   90.26
50.25961,4.95191,2010,02,21,    4.87,    3.32,   -1.55,    0.88,    7.56,    2.39,   94.41
50.25961,4.95191,2010,02,22,    9.41,    9.72,    0.30,    4.90,   11.84,    7.99,   93.91
50.25961,4.95191,2010,02,23,    3.39,    6.72,    3.34,    4.95,    4.57,   10.71,   99.06
50.25961,4.95191,2010,02,24,    4.48,    8.77,    4.29,    5.72,    9.22,    5.45,   95.64
50.25961,4.95191,2010,02,25,    2.00,    7.70,    5.70,    6.72,   11.25,    4.75,   93.65
50.25961,4.95191,2010,02,26,    6.57,    6.87,    0.30,    5.03,   11.98,    4.48,   90.99
50.25961,4.95191,2010,02,27,    8.65,    8.43,   -0.22,    3.54,    9.56,    2.44,   90.51
50.25961,4.95191,2010,02,28,    6.70,    8.96,    2.26,    4.70,   15.31,   17.76,   92.70
50.25961,4.95191,2010,03,01,    7.02,    6.81,   -0.21,    2.42,    6.00,    0.35,   88.71
50.25961,4.95191,2010,03,02,   10.16,    7.49,   -2.67,    1.67,    4.15,    0.02,   80.67
50.25961,4.95191,2010,03,03,    7.71,    5.01,   -2.70,    0.60,    7.88,    0.02,   82.49
50.25961,4.95191,2010,03,04,    8.06,    3.90,   -4.16,   -0.30,    8.79,    0.01,   79.78
50.25961,4.95191,2010,03,05,    7.36,    3.21,   -4.15,   -0.49,    6.02,    1.97,   82.71
50.25961,4.95191,2010,03,06,    6.74,    2.14,   -4.60,   -0.63,    9.13,    2.73,   84.00
50.25961,4.95191,2010,03,07,    7.36,    1.69,   -5.67,   -2.88,    8.69,    0.00,   75.78
50.25961,4.95191,2010,03,08,    9.58,    2.41,   -7.17,   -2.73,    6.90,    0.05,   80.03
50.25961,4.95191,2010,03,09,    8.13,    2.00,   -6.13,   -2.64,    8.47,    0.01,   75.13
50.25961,4.95191,2010,03,10,   12.06,    5.21,   -6.85,   -1.39,   10.08,    0.00,   78.73
50.25961,4.95191,2010,03,11,    7.23,    3.14,   -4.09,   -1.14,    6.94,    0.02,   85.98
50.25961,4.95191,2010,03,12,    7.74,    4.86,   -2.88,    0.20,    2.66,    0.14,   87.27
50.25961,4.95191,2010,03,13,    7.08,    6.26,   -0.82,    1.78,    5.25,    0.36,   91.22
50.25961,4.95191,2010,03,14,    6.33,    6.15,   -0.17,    2.24,    7.32,    0.95,   93.56
50.25961,4.95191,2010,03,15,    8.13,    8.83,    0.71,    4.15,    6.79,    0.61,   90.52
50.25961,4.95191,2010,03,16,    8.13,    8.50,    0.37,    3.90,    4.57,    0.35,   89.40
50.25961,4.95191,2010,03,17,   10.97,   11.32,    0.35,    5.15,    6.99,    0.00,   79.71
50.25961,4.95191,2010,03,18,   12.71,   13.41,    0.70,    7.87,    7.66,    0.00,   79.87
50.25961,4.95191,2010,03,19,    7.75,   15.09,    7.34,   11.02,    9.07,    3.37,   87.71
50.25961,4.95191,2010,03,20,    4.28,   14.74,   10.46,   11.94,   10.29,    6.42,   91.48
50.25961,4.95191,2010,03,21,    6.40,   11.48,    5.08,    7.88,    6.52,    5.71,   95.33
50.25961,4.95191,2010,03,22,    9.44,   12.24,    2.79,    6.63,    4.72,    0.12,   84.69
50.25961,4.95191,2010,03,23,   11.99,   14.07,    2.08,    8.02,    4.44,    0.01,   82.63
50.25961,4.95191,2010,03,24,    9.65,   14.39,    4.74,    9.53,    8.24,    0.00,   84.50
50.25961,4.95191,2010,03,25,    8.29,   16.65,    8.36,   11.89,    9.48,    1.02,   85.92
50.25961,4.95191,2010,03,26,    4.22,    9.66,    5.44,    7.19,    6.61,    8.30,   89.46
50.25961,4.95191,2010,03,27,    4.99,   10.29,    5.30,    7.05,    6.91,    0.91,   89.09
50.25961,4.95191,2010,03,28,    5.61,   11.40,    5.79,    8.25,    8.13,    3.83,   87.90
50.25961,4.95191,2010,03,29,    4.85,   13.31,    8.46,   10.26,    8.05,   10.50,   89.60
50.25961,4.95191,2010,03,30,    9.13,   11.65,    2.52,    8.09,    9.20,    4.33,   86.82
50.25961,4.95191,2010,03,31,    6.69,    8.37,    1.68,    4.66,   12.90,    2.08,   83.67
50.25961,4.95191,2010,04,01,    7.02,    7.06,    0.04,    2.91,    8.25,    0.69,   80.00
50.25961,4.95191,2010,04,02,   10.01,    9.54,   -0.47,    4.73,    9.95,    3.01,   84.46
50.25961,4.95191,2010,04,03,    5.19,    8.94,    3.75,    6.18,    9.07,    5.15,   92.92
50.25961,4.95191,2010,04,04,    6.67,    9.35,    2.68,    5.98,    9.19,    6.75,   88.73
50.25961,4.95191,2010,04,05,    8.84,   10.15,    1.31,    4.75,    5.54,    0.06,   84.34
50.25961,4.95191,2010,04,06,   13.70,   14.67,    0.96,    7.85,    8.41,    0.00,   75.66
50.25961,4.95191,2010,04,07,   11.04,   15.39,    4.36,    9.87,    5.75,    3.64,   87.16
50.25961,4.95191,2010,04,08,    7.86,   10.68,    2.82,    7.81,    5.84,    3.13,   92.28
50.25961,4.95191,2010,04,09,   13.57,   14.44,    0.86,    7.56,    4.60,    0.00,   81.92
50.25961,4.95191,2010,04,10,   10.61,   12.44,    1.82,    7.06,    6.14,    0.03,   80.80
50.25961,4.95191,2010,04,11,    9.54,    9.17,   -0.37,    4.20,    7.84,    0.21,   85.19
50.25961,4.95191,2010,04,12,   10.08,   10.91,    0.83,    5.64,    8.39,    0.23,   85.11
50.25961,4.95191,2010,04,13,    9.85,   13.75,    3.90,    8.41,    7.94,    0.40,   80.28
50.25961,4.95191,2010,04,14,   10.52,   12.91,    2.39,    7.10,    6.09,    0.03,   79.30
50.25961,4.95191,2010,04,15,   12.09,   13.16,    1.07,    7.31,    6.93,    0.06,   79.04
50.25961,4.95191,2010,04,16,    9.86,   11.35,    1.49,    5.73,    7.27,    0.02,   80.18
50.25961,4.95191,2010,04,17,   16.20,   14.93,   -1.28,    7.02,    4.39,    0.00,   72.52
50.25961,4.95191,2010,04,18,   16.16,   17.86,    1.69,    9.64,    3.92,    0.01,   68.73
50.25961,4.95191,2010,04,19,   10.66,   14.06,    3.40,    7.85,    4.34,    0.04,   78.87
50.25961,4.95191,2010,04,20,   11.65,   13.49,    1.84,    7.20,    5.84,    0.02,   74.61
50.25961,4.95191,2010,04,21,   11.29,   11.29,    0.00,    5.50,    5.13,    0.03,   76.12
50.25961,4.95191,2010,04,22,   12.54,   11.57,   -0.97,    5.11,    5.41,    0.00,   69.18
50.25961,4.95191,2010,04,23,   16.07,   15.45,   -0.61,    7.66,    5.82,    0.00,   69.45
50.25961,4.95191,2010,04,24,   16.04,   19.14,    3.10,   11.43,    3.95,    0.00,   62.26
50.25961,4.95191,2010,04,25,   14.12,   19.83,    5.70,   12.54,    6.17,    1.15,   75.83
50.25961,4.95191,2010,04,26,    8.97,   15.10,    6.13,   10.02,    5.41,    0.39,   86.97
50.25961,4.95191,2010,04,27,   12.16,   18.04,    5.89,   11.91,    2.24,    0.04,   73.46
50.25961,4.95191,2010,04,28,   13.57,   20.17,    6.60,   14.04,    6.18,    0.00,   70.21
50.25961,4.95191,2010,04,29,   11.56,   22.13,   10.58,   16.34,    7.16,    0.58,   76.98
50.25961,4.95191,2010,04,30,    7.23,   15.00,    7.76,   11.84,    7.03,    0.33,   81.31
50.25961,4.95191,2010,05,01,    9.63,   15.25,    5.62,   10.75,    4.55,    0.87,   78.75
50.25961,4.95191,2010,05,02,    6.45,   12.35,    5.89,    9.50,    5.04,    6.41,   86.07
