-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1983 through 12/31/2008 
Location: Latitude  50.2596   Longitude 4.9519 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 213.65 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,T2M_RANGE
50.25961,4.95191,1983,11,23,    4.31,   -2.97,   -0.92,    7.28
50.25961,4.95191,1983,11,24,    2.36,   -3.40,   -0.26,    5.76
50.25961,4.95191,1983,11,25,   11.07,    2.52,    6.98,    8.55
50.25961,4.95191,1983,11,26,   12.93,   10.51,   11.36,    2.42
50.25961,4.95191,1983,11,27,   13.64,    6.97,    9.28,    6.66
50.25961,4.95191,1983,11,28,    8.66,    3.25,    6.60,    5.41
50.25961,4.95191,1983,11,29,    6.59,    1.01,    3.84,    5.58
50.25961,4.95191,1983,11,30,    4.54,   -3.47,    0.93,    8.01
50.25961,4.95191,1983,12,01,    1.27,   -5.20,   -3.16,    6.47
50.25961,4.95191,1983,12,02,    1.52,   -4.53,   -2.66,    6.04
50.25961,4.95191,1983,12,03,    1.76,   -5.09,   -2.37,    6.85
50.25961,4.95191,1983,12,04,    2.95,   -5.71,   -2.51,    8.66
50.25961,4.95191,1983,12,05,    2.85,   -5.13,   -2.11,    7.98
50.25961,4.95191,1983,12,06,    2.95,   -1.24,    1.11,    4.18
50.25961,4.95191,1983,12,07,    3.13,   -0.56,    0.46,    3.70
50.25961,4.95191,1983,12,08,    0.80,   -1.10,   -0.37,    1.90
50.25961,4.95191,1983,12,09,    2.34,   -0.76,    0.49,    3.10
50.25961,4.95191,1983,12,10,    2.44,   -0.70,    1.01,    3.13
50.25961,4.95191,1983,12,11,    1.02,   -2.52,   -1.15,    3.53
50.25961,4.95191,1983,12,12,   -0.67,   -4.83,   -2.31,    4.15
50.25961,4.95191,1983,12,13,    0.65,   -5.14,   -2.64,    5.80
50.25961,4.95191,1983,12,14,   -0.73,   -5.60,   -3.40,    4.88
50.25961,4.95191,1983,12,15,    3.63,   -2.40,    0.57,    6.03
50.25961,4.95191,1983,12,16,    2.21,    0.05,    0.89,    2.16
50.25961,4.95191,1983,12,17,    2.71,   -0.61,    1.39,    3.32
50.25961,4.95191,1983,12,18,    3.26,   -0.13,    1.79,    3.38
50.25961,4.95191,1983,12,19,    5.85,    1.67,    4.15,    4.18
50.25961,4.95191,1983,12,20,    6.45,    4.10,    5.40,    2.35
50.25961,4.95191,1983,12,21,    6.08,    3.38,    4.50,    2.70
50.25961,4.95191,1983,12,22,    7.45,    3.96,    5.90,    3.49
50.25961,4.95191,1983,12,23,    8.99,    5.53,    7.24,    3.46
50.25961,4.95191,1983,12,24,   11.33,    7.28,    9.45,    4.05
50.25961,4.95191,1983,12,25,    8.86,    5.87,    7.43,    2.99
50.25961,4.95191,1983,12,26,    8.74,    2.64,    5.76,    6.10
50.25961,4.95191,1983,12,27,    6.41,    0.21,    3.32,    6.20
50.25961,4.95191,1983,12,28,    7.77,    4.99,    6.14,    2.78
50.25961,4.95191,1983,12,29,    5.81,    2.29,    4.41,    3.52
50.25961,4.95191,1983,12,30,    5.08,    0.22,    2.24,    4.86
50.25961,4.95191,1983,12,31,    3.05,   -1.06,    1.15,    4.11
50.25961,4.95191,1984,01,01,    3.54,    0.89,    1.92,    2.64
50.25961,4.95191,1984,01,02,    6.61,    3.91,    5.10,    2.71
50.25961,4.95191,1984,01,03,    6.39,    0.74,    4.05,    5.66
50.25961,4.95191,1984,01,04,    3.19,   -0.21,    1.23,    3.40
50.25961,4.95191,1984,01,05,    1.60,   -2.28,   -0.11,    3.88
50.25961,4.95191,1984,01,06,    3.31,    0.58,    1.91,    2.73
50.25961,4.95191,1984,01,07,    4.81,    0.48,    1.97,    4.33
50.25961,4.95191,1984,01,08,    2.33,    0.43,    1.04,    1.91
50.25961,4.95191,1984,01,09,    2.82,   -0.97,    0.47,    3.79
50.25961,4.95191,1984,01,10,    2.37,   -2.74,   -0.44,    5.10
50.25961,4.95191,1984,01,11,    2.53,    0.24,    1.34,    2.29
50.25961,4.95191,1984,01,12,    3.26,   -1.39,    1.27,    4.66
50.25961,4.95191,1984,01,13,    9.13,   -1.21,    2.93,   10.34
50.25961,4.95191,1984,01,14,   10.04,    0.78,    4.87,    9.26
50.25961,4.95191,1984,01,15,    1.70,   -0.57,    0.60,    2.27
50.25961,4.95191,1984,01,16,    6.84,   -0.14,    2.34,    6.98
50.25961,4.95191,1984,01,17,    7.43,   -0.26,    3.61,    7.69
50.25961,4.95191,1984,01,18,    3.21,   -0.98,    0.48,    4.18
50.25961,4.95191,1984,01,19,    1.69,   -2.65,   -0.50,    4.34
50.25961,4.95191,1984,01,20,    2.57,   -3.60,   -1.29,    6.17
50.25961,4.95191,1984,01,21,    1.16,   -3.18,   -1.61,    4.34
50.25961,4.95191,1984,01,22,    1.47,   -3.97,   -1.12,    5.44
50.25961,4.95191,1984,01,23,    1.53,   -2.05,   -0.26,    3.58
50.25961,4.95191,1984,01,24,    0.52,   -1.80,   -0.17,    2.32
50.25961,4.95191,1984,01,25,    1.33,   -4.19,   -1.96,    5.52
50.25961,4.95191,1984,01,26,    0.87,   -2.99,   -0.61,    3.86
50.25961,4.95191,1984,01,27,    2.95,    0.55,    1.85,    2.40
50.25961,4.95191,1984,01,28,    3.92,    0.68,    2.16,    3.24
50.25961,4.95191,1984,01,29,    3.46,   -0.33,    1.78,    3.79
50.25961,4.95191,1984,01,30,    3.40,    1.98,    2.50,    1.42
50.25961,4.95191,1984,01,31,    5.63,   -0.15,    2.56,    5.77
50.25961,4.95191,1984,02,01,    3.71,    0.32,    2.36,    3.39
50.25961,4.95191,1984,02,02,    5.57,    3.39,    4.20,    2.18
50.25961,4.95191,1984,02,03,    6.52,    1.30,    3.16,    5.21
50.25961,4.95191,1984,02,04,    7.95,   -0.02,    3.44,    7.96
50.25961,4.95191,1984,02,05,    8.08,   -0.20,    4.18,    8.28
50.25961,4.95191,1984,02,06,    7.75,    1.50,    5.12,    6.25
50.25961,4.95191,1984,02,07,    7.34,    0.25,    3.72,    7.10
50.25961,4.95191,1984,02,08,    4.05,    0.42,    2.19,    3.63
50.25961,4.95191,1984,02,09,    4.90,   -0.25,    1.96,    5.15
50.25961,4.95191,1984,02,10,    5.12,   -0.97,    1.88,    6.09
50.25961,4.95191,1984,02,11,    6.70,    1.37,    3.90,    5.33
50.25961,4.95191,1984,02,12,    4.46,   -4.25,   -0.58,    8.71
50.25961,4.95191,1984,02,13,    4.17,   -4.24,   -1.04,    8.42
50.25961,4.95191,1984,02,14,    3.99,   -3.45,   -1.15,    7.43
50.25961,4.95191,1984,02,15,    2.79,   -3.91,   -1.71,    6.70
50.25961,4.95191,1984,02,16,    2.13,   -5.24,   -2.11,    7.37
50.25961,4.95191,1984,02,17,    2.20,   -5.10,   -2.23,    7.29
50.25961,4.95191,1984,02,18,    2.97,   -7.58,   -2.93,   10.55
50.25961,4.95191,1984,02,19,    1.87,   -7.75,   -3.44,    9.62
50.25961,4.95191,1984,02,20,    3.42,   -6.91,   -1.80,   10.33
50.25961,4.95191,1984,02,21,    3.30,    0.49,    1.36,    2.81
50.25961,4.95191,1984,02,22,    3.82,   -0.37,    1.13,    4.19
50.25961,4.95191,1984,02,23,    4.85,   -1.03,    1.13,    5.88
50.25961,4.95191,1984,02,24,    1.30,   -2.16,   -0.95,    3.46
50.25961,4.95191,1984,02,25,    1.26,   -2.49,   -1.01,    3.76
50.25961,4.95191,1984,02,26,    3.10,   -2.08,    0.01,    5.18
50.25961,4.95191,1984,02,27,    1.55,   -1.18,    0.02,    2.73
50.25961,4.95191,1984,02,28,    2.87,   -3.00,   -0.32,    5.87
50.25961,4.95191,1984,02,29,    5.12,   -3.90,   -0.48,    9.02
50.25961,4.95191,1984,03,01,    5.10,   -2.60,    0.85,    7.70
50.25961,4.95191,1984,03,02,    3.89,   -0.70,    1.98,    4.59
50.25961,4.95191,1984,03,03,    2.71,   -0.74,    0.82,    3.45
50.25961,4.95191,1984,03,04,    4.72,   -2.07,    0.59,    6.79
50.25961,4.95191,1984,03,05,    4.06,   -2.54,    0.76,    6.61
50.25961,4.95191,1984,03,06,    8.84,   -0.37,    3.65,    9.21
50.25961,4.95191,1984,03,07,    7.10,   -0.27,    3.15,    7.37
50.25961,4.95191,1984,03,08,    4.14,   -2.17,    0.41,    6.30
50.25961,4.95191,1984,03,09,    1.83,   -3.56,   -1.25,    5.38
50.25961,4.95191,1984,03,10,    0.71,   -3.88,   -1.02,    4.58
50.25961,4.95191,1984,03,11,    4.55,   -0.02,    1.43,    4.57
50.25961,4.95191,1984,03,12,    6.52,   -1.96,    1.68,    8.48
50.25961,4.95191,1984,03,13,    5.10,   -3.35,    0.50,    8.45
50.25961,4.95191,1984,03,14,    9.64,   -2.75,    2.16,   12.39
50.25961,4.95191,1984,03,15,    9.40,   -2.66,    2.34,   12.06
50.25961,4.95191,1984,03,16,    9.67,   -1.30,    2.95,   10.97
50.25961,4.95191,1984,03,17,    8.35,   -1.44,    2.76,    9.79
50.25961,4.95191,1984,03,18,    8.23,   -1.07,    3.32,    9.30
50.25961,4.95191,1984,03,19,    8.97,   -0.42,    3.65,    9.39
50.25961,4.95191,1984,03,20,    9.85,   -2.72,    3.14,   12.58
50.25961,4.95191,1984,03,21,   10.32,   -0.67,    3.78,   10.99
50.25961,4.95191,1984,03,22,   11.10,   -1.15,    4.48,   12.25
50.25961,4.95191,1984,03,23,   10.54,    0.20,    4.91,   10.34
50.25961,4.95191,1984,03,24,    7.18,    2.76,    4.83,    4.42
50.25961,4.95191,1984,03,25,    9.27,    2.65,    5.33,    6.62
50.25961,4.95191,1984,03,26,    7.53,    3.15,    5.39,    4.38
50.25961,4.95191,1984,03,27,    7.80,    3.11,    5.42,    4.69
50.25961,4.95191,1984,03,28,    9.35,    3.21,    6.62,    6.13
50.25961,4.95191,1984,03,29,    7.25,    1.74,    5.00,    5.51
50.25961,4.95191,1984,03,30,    7.45,    0.70,    3.55,    6.76
50.25961,4.95191,1984,03,31,    8.89,    0.56,    4.46,    8.33
50.25961,4.95191,1984,04,01,    2.81,   -0.32,    1.11,    3.13
50.25961,4.95191,1984,04,02,    4.29,   -1.78,    0.88,    6.07
50.25961,4.95191,1984,04,03,    4.79,   -2.52,    0.72,    7.32
50.25961,4.95191,1984,04,04,    5.85,   -2.95,    1.66,    8.80
50.25961,4.95191,1984,04,05,    2.91,   -0.61,    1.13,    3.52
50.25961,4.95191,1984,04,06,    3.64,    0.31,    2.23,    3.33
50.25961,4.95191,1984,04,07,    8.17,    0.83,    4.25,    7.34
50.25961,4.95191,1984,04,08,    8.25,    0.58,    4.12,    7.68
50.25961,4.95191,1984,04,09,    7.26,    0.47,    3.59,    6.79
50.25961,4.95191,1984,04,10,    6.97,    0.63,    3.63,    6.34
50.25961,4.95191,1984,04,11,   10.69,    1.03,    5.37,    9.66
50.25961,4.95191,1984,04,12,    9.65,    1.14,    5.54,    8.51
50.25961,4.95191,1984,04,13,   12.94,    0.08,    6.72,   12.86
50.25961,4.95191,1984,04,14,   15.53,    1.91,    8.74,   13.61
50.25961,4.95191,1984,04,15,   16.84,    5.58,   10.11,   11.26
50.25961,4.95191,1984,04,16,    8.50,    0.78,    5.03,    7.72
50.25961,4.95191,1984,04,17,   10.14,    0.06,    4.70,   10.07
50.25961,4.95191,1984,04,18,   13.16,   -0.29,    6.85,   13.45
50.25961,4.95191,1984,04,19,   13.46,    0.69,    8.42,   12.77
50.25961,4.95191,1984,04,20,   16.34,    3.34,   10.84,   13.00
50.25961,4.95191,1984,04,21,   20.34,    6.51,   13.93,   13.83
50.25961,4.95191,1984,04,22,   20.09,    9.85,   14.49,   10.24
50.25961,4.95191,1984,04,23,   18.99,    7.37,   12.52,   11.62
50.25961,4.95191,1984,04,24,   19.18,    4.87,   11.89,   14.31
50.25961,4.95191,1984,04,25,   17.35,    5.24,   11.02,   12.11
50.25961,4.95191,1984,04,26,   18.13,    4.81,   11.70,   13.32
50.25961,4.95191,1984,04,27,   15.47,    3.78,    9.72,   11.69
50.25961,4.95191,1984,04,28,   14.38,    1.52,    7.86,   12.87
50.25961,4.95191,1984,04,29,   12.21,    0.33,    6.24,   11.88
50.25961,4.95191,1984,04,30,   14.00,    0.15,    7.48,   13.85
50.25961,4.95191,1984,05,01,   12.15,    2.94,    7.83,    9.21
50.25961,4.95191,1984,05,02,   14.04,    4.48,    9.28,    9.57
50.25961,4.95191,1984,05,03,   15.22,    5.94,   10.50,    9.28
50.25961,4.95191,1984,05,04,   14.81,    6.62,   10.76,    8.19
50.25961,4.95191,1984,05,05,   16.48,    5.07,   11.48,   11.41
50.25961,4.95191,1984,05,06,   14.78,    7.39,   11.35,    7.39
50.25961,4.95191,1984,05,07,   10.89,    3.03,    6.70,    7.86
50.25961,4.95191,1984,05,08,   10.92,    2.10,    6.38,    8.82
50.25961,4.95191,1984,05,09,   10.45,    1.56,    5.98,    8.89
50.25961,4.95191,1984,05,10,   10.30,    1.30,    6.09,    8.99
50.25961,4.95191,1984,05,11,    8.22,    4.04,    6.31,    4.18
50.25961,4.95191,1984,05,12,   10.86,    4.31,    7.55,    6.55
50.25961,4.95191,1984,05,13,    9.90,    4.41,    7.34,    5.49
50.25961,4.95191,1984,05,14,   13.41,    5.82,    9.96,    7.59
50.25961,4.95191,1984,05,15,   13.37,    6.86,   10.44,    6.51
50.25961,4.95191,1984,05,16,   15.42,    6.33,   10.55,    9.09
50.25961,4.95191,1984,05,17,   14.81,    6.50,   10.92,    8.32
50.25961,4.95191,1984,05,18,   17.02,    7.07,   12.19,    9.95
50.25961,4.95191,1984,05,19,   16.36,    7.42,   11.77,    8.94
50.25961,4.95191,1984,05,20,   15.31,    8.97,   11.82,    6.34
50.25961,4.95191,1984,05,21,   10.99,    6.59,    8.93,    4.41
50.25961,4.95191,1984,05,22,   14.35,    6.62,   10.09,    7.73
50.25961,4.95191,1984,05,23,   14.47,    6.36,   10.92,    8.11
50.25961,4.95191,1984,05,24,   14.92,    7.14,   10.58,    7.77
50.25961,4.95191,1984,05,25,   14.86,    8.07,   11.50,    6.80
50.25961,4.95191,1984,05,26,   14.12,    6.85,   11.29,    7.27
50.25961,4.95191,1984,05,27,   14.38,    7.59,   10.84,    6.79
50.25961,4.95191,1984,05,28,   12.81,    5.71,    9.00,    7.10
50.25961,4.95191,1984,05,29,   10.79,    7.17,    8.83,    3.62
50.25961,4.95191,1984,05,30,   11.51,    7.54,    9.46,    3.97
50.25961,4.95191,1984,05,31,   15.91,    8.14,   12.19,    7.77
50.25961,4.95191,1984,06,01,   16.40,    7.48,   12.37,    8.92
50.25961,4.95191,1984,06,02,   17.24,    9.65,   13.42,    7.59
50.25961,4.95191,1984,06,03,   14.45,    9.64,   12.40,    4.81
50.25961,4.95191,1984,06,04,   12.29,    6.86,   10.15,    5.42
50.25961,4.95191,1984,06,05,   14.33,    6.10,   10.42,    8.24
50.25961,4.95191,1984,06,06,   15.03,    5.35,   11.09,    9.68
50.25961,4.95191,1984,06,07,   11.54,    7.97,    9.80,    3.57
50.25961,4.95191,1984,06,08,   18.56,    7.56,   12.57,   11.00
50.25961,4.95191,1984,06,09,   16.32,    5.67,   10.72,   10.65
50.25961,4.95191,1984,06,10,   19.88,    5.56,   13.68,   14.33
50.25961,4.95191,1984,06,11,   18.49,    8.90,   14.11,    9.58
50.25961,4.95191,1984,06,12,   18.99,    9.86,   14.62,    9.13
50.25961,4.95191,1984,06,13,   19.54,    9.55,   14.89,    9.99
50.25961,4.95191,1984,06,14,   19.00,    8.97,   14.11,   10.03
50.25961,4.95191,1984,06,15,   17.24,    7.18,   12.43,   10.06
50.25961,4.95191,1984,06,16,   17.37,    6.79,   12.70,   10.59
50.25961,4.95191,1984,06,17,   20.44,    7.32,   14.88,   13.12
50.25961,4.95191,1984,06,18,   21.76,   10.20,   16.73,   11.55
50.25961,4.95191,1984,06,19,   23.95,   10.84,   18.01,   13.12
50.25961,4.95191,1984,06,20,   25.59,   12.48,   19.92,   13.11
50.25961,4.95191,1984,06,21,   22.50,   10.04,   17.60,   12.46
50.25961,4.95191,1984,06,22,   19.14,    9.38,   14.67,    9.76
50.25961,4.95191,1984,06,23,   16.61,    8.98,   12.99,    7.64
50.25961,4.95191,1984,06,24,   15.10,    8.74,   11.56,    6.36
50.25961,4.95191,1984,06,25,   17.97,    8.42,   13.41,    9.55
50.25961,4.95191,1984,06,26,   19.12,    9.43,   14.88,    9.68
50.25961,4.95191,1984,06,27,   21.60,    9.76,   16.45,   11.84
50.25961,4.95191,1984,06,28,   16.21,    6.35,   12.97,    9.85
50.25961,4.95191,1984,06,29,   15.43,    5.53,   11.23,    9.90
50.25961,4.95191,1984,06,30,   16.50,    5.74,   11.70,   10.76
50.25961,4.95191,1984,07,01,   17.96,    4.67,   12.05,   13.29
50.25961,4.95191,1984,07,02,   17.30,    7.38,   12.48,    9.92
50.25961,4.95191,1984,07,03,   13.53,    7.32,   10.40,    6.21
50.25961,4.95191,1984,07,04,   14.88,    6.59,   10.95,    8.29
50.25961,4.95191,1984,07,05,   18.41,    5.62,   12.89,   12.78
50.25961,4.95191,1984,07,06,   20.40,    9.17,   14.78,   11.24
50.25961,4.95191,1984,07,07,   23.25,    8.38,   16.87,   14.88
50.25961,4.95191,1984,07,08,   26.28,   12.58,   20.15,   13.71
50.25961,4.95191,1984,07,09,   28.17,   16.25,   22.27,   11.92
50.25961,4.95191,1984,07,10,   27.20,   15.60,   21.68,   11.60
50.25961,4.95191,1984,07,11,   25.85,   14.24,   19.77,   11.61
50.25961,4.95191,1984,07,12,   19.62,   11.72,   16.14,    7.90
50.25961,4.95191,1984,07,13,   17.88,   10.65,   14.63,    7.24
50.25961,4.95191,1984,07,14,   18.13,   10.12,   14.33,    8.01
50.25961,4.95191,1984,07,15,   16.48,   10.23,   13.87,    6.25
50.25961,4.95191,1984,07,16,   17.10,    8.72,   12.96,    8.38
50.25961,4.95191,1984,07,17,   17.30,    8.03,   12.77,    9.27
50.25961,4.95191,1984,07,18,   19.19,    8.69,   14.70,   10.50
50.25961,4.95191,1984,07,19,   17.38,    8.45,   13.71,    8.94
50.25961,4.95191,1984,07,20,   18.72,    7.59,   13.81,   11.13
50.25961,4.95191,1984,07,21,   20.72,    8.57,   15.38,   12.15
50.25961,4.95191,1984,07,22,   19.84,   11.41,   15.60,    8.43
50.25961,4.95191,1984,07,23,   22.81,   11.00,   17.11,   11.81
50.25961,4.95191,1984,07,24,   23.36,   11.19,   17.66,   12.18
50.25961,4.95191,1984,07,25,   21.95,   11.28,   16.76,   10.67
50.25961,4.95191,1984,07,26,   18.49,   11.09,   14.18,    7.40
50.25961,4.95191,1984,07,27,   19.89,   10.48,   15.48,    9.42
50.25961,4.95191,1984,07,28,   21.20,   13.76,   17.21,    7.45
50.25961,4.95191,1984,07,29,   24.07,   12.35,   18.68,   11.72
50.25961,4.95191,1984,07,30,   29.30,   14.49,   22.07,   14.81
50.25961,4.95191,1984,07,31,   25.99,   14.75,   20.31,   11.24
50.25961,4.95191,1984,08,01,   21.52,   13.00,   17.20,    8.52
50.25961,4.95191,1984,08,02,   20.38,   12.89,   16.83,    7.49
50.25961,4.95191,1984,08,03,   21.93,   13.73,   17.86,    8.20
50.25961,4.95191,1984,08,04,   22.54,   12.81,   17.37,    9.73
50.25961,4.95191,1984,08,05,   19.28,   12.12,   15.12,    7.16
50.25961,4.95191,1984,08,06,   18.79,   10.83,   14.98,    7.96
50.25961,4.95191,1984,08,07,   19.17,    9.76,   14.68,    9.40
50.25961,4.95191,1984,08,08,   21.04,   10.11,   16.16,   10.93
50.25961,4.95191,1984,08,09,   19.95,   12.21,   16.12,    7.74
50.25961,4.95191,1984,08,10,   19.47,   10.66,   15.30,    8.81
50.25961,4.95191,1984,08,11,   19.35,    8.78,   14.50,   10.57
50.25961,4.95191,1984,08,12,   19.31,   10.97,   15.04,    8.34
50.25961,4.95191,1984,08,13,   22.93,   12.89,   18.00,   10.05
50.25961,4.95191,1984,08,14,   22.55,   12.91,   17.72,    9.64
50.25961,4.95191,1984,08,15,   22.50,   11.98,   17.02,   10.52
50.25961,4.95191,1984,08,16,   23.47,   10.96,   17.34,   12.51
50.25961,4.95191,1984,08,17,   23.41,   11.72,   17.53,   11.69
50.25961,4.95191,1984,08,18,   24.18,   11.79,   18.41,   12.38
50.25961,4.95191,1984,08,19,   25.54,   13.67,   19.15,   11.88
50.25961,4.95191,1984,08,20,   26.17,   12.58,   19.44,   13.59
50.25961,4.95191,1984,08,21,   27.03,   13.39,   20.06,   13.63
50.25961,4.95191,1984,08,22,   25.80,   14.05,   19.81,   11.75
50.25961,4.95191,1984,08,23,   26.27,   15.25,   20.62,   11.01
50.25961,4.95191,1984,08,24,   20.99,   15.46,   17.92,    5.53
50.25961,4.95191,1984,08,25,   22.32,   14.59,   18.04,    7.72
50.25961,4.95191,1984,08,26,   22.24,   11.78,   17.17,   10.46
50.25961,4.95191,1984,08,27,   21.57,   10.12,   15.58,   11.45
50.25961,4.95191,1984,08,28,   22.28,   10.56,   16.43,   11.72
50.25961,4.95191,1984,08,29,   20.75,   11.30,   16.35,    9.44
50.25961,4.95191,1984,08,30,   22.44,   13.58,   17.29,    8.86
50.25961,4.95191,1984,08,31,   22.54,   13.05,   17.54,    9.49
50.25961,4.95191,1984,09,01,   22.73,   12.15,   17.36,   10.58
50.25961,4.95191,1984,09,02,   24.68,   12.61,   19.02,   12.07
50.25961,4.95191,1984,09,03,   22.38,   15.72,   18.39,    6.66
50.25961,4.95191,1984,09,04,   18.16,    8.88,   14.62,    9.28
50.25961,4.95191,1984,09,05,   13.97,    8.02,   10.63,    5.95
50.25961,4.95191,1984,09,06,   13.83,    6.77,   10.19,    7.05
50.25961,4.95191,1984,09,07,   11.04,    7.74,    9.67,    3.30
50.25961,4.95191,1984,09,08,   12.82,    9.15,   11.12,    3.67
50.25961,4.95191,1984,09,09,   16.11,   11.00,   12.72,    5.12
50.25961,4.95191,1984,09,10,   15.17,    8.87,   11.64,    6.30
50.25961,4.95191,1984,09,11,   15.34,    8.08,   12.34,    7.26
50.25961,4.95191,1984,09,12,   19.29,   11.25,   15.07,    8.03
50.25961,4.95191,1984,09,13,   21.08,   10.59,   16.06,   10.50
50.25961,4.95191,1984,09,14,   16.78,   11.15,   14.41,    5.63
50.25961,4.95191,1984,09,15,   17.12,   10.53,   13.25,    6.59
50.25961,4.95191,1984,09,16,   18.52,   10.53,   14.25,    7.99
50.25961,4.95191,1984,09,17,   15.64,   11.21,   13.39,    4.43
50.25961,4.95191,1984,09,18,   15.42,    8.96,   12.31,    6.45
50.25961,4.95191,1984,09,19,   15.51,    8.18,   11.71,    7.33
50.25961,4.95191,1984,09,20,   14.57,    9.73,   12.11,    4.84
50.25961,4.95191,1984,09,21,   12.38,    7.47,    9.60,    4.91
50.25961,4.95191,1984,09,22,    9.69,    7.38,    8.00,    2.31
50.25961,4.95191,1984,09,23,   12.02,    6.68,    9.17,    5.34
50.25961,4.95191,1984,09,24,   10.51,    6.91,    8.40,    3.60
50.25961,4.95191,1984,09,25,   10.85,    6.72,    8.65,    4.13
50.25961,4.95191,1984,09,26,   12.46,    6.78,    9.39,    5.68
50.25961,4.95191,1984,09,27,   15.11,    6.38,   10.27,    8.73
50.25961,4.95191,1984,09,28,   18.07,    7.94,   12.49,   10.13
50.25961,4.95191,1984,09,29,   20.14,    9.71,   14.38,   10.42
50.25961,4.95191,1984,09,30,   14.39,    9.68,   11.85,    4.72
50.25961,4.95191,1984,10,01,   13.53,    9.05,   11.62,    4.48
50.25961,4.95191,1984,10,02,   13.35,    7.27,    9.74,    6.09
50.25961,4.95191,1984,10,03,   12.95,    6.36,    9.08,    6.59
50.25961,4.95191,1984,10,04,   13.12,    5.88,    9.27,    7.24
50.25961,4.95191,1984,10,05,   13.04,    7.08,    9.64,    5.96
50.25961,4.95191,1984,10,06,   12.06,    5.36,    9.29,    6.69
50.25961,4.95191,1984,10,07,   12.80,    4.82,    8.70,    7.97
50.25961,4.95191,1984,10,08,   13.11,    9.21,   11.27,    3.90
50.25961,4.95191,1984,10,09,   16.65,   12.01,   13.96,    4.64
50.25961,4.95191,1984,10,10,   17.57,   11.33,   13.73,    6.24
50.25961,4.95191,1984,10,11,   15.19,    6.37,   11.51,    8.82
50.25961,4.95191,1984,10,12,   15.29,    6.61,   10.58,    8.68
50.25961,4.95191,1984,10,13,   15.56,    6.95,   10.28,    8.62
50.25961,4.95191,1984,10,14,   15.70,    6.28,   10.62,    9.42
50.25961,4.95191,1984,10,15,   16.34,    7.39,   11.37,    8.95
50.25961,4.95191,1984,10,16,   17.27,    7.87,   12.15,    9.40
50.25961,4.95191,1984,10,17,   12.24,    5.37,    9.10,    6.86
50.25961,4.95191,1984,10,18,   13.50,    8.76,   10.68,    4.74
50.25961,4.95191,1984,10,19,   14.55,    8.72,   11.67,    5.83
50.25961,4.95191,1984,10,20,   11.60,    6.17,    8.98,    5.43
50.25961,4.95191,1984,10,21,   10.78,    4.73,    6.96,    6.05
50.25961,4.95191,1984,10,22,   10.71,    6.14,    8.94,    4.57
50.25961,4.95191,1984,10,23,   14.24,    7.01,   10.60,    7.23
50.25961,4.95191,1984,10,24,   12.50,    6.05,    9.12,    6.45
50.25961,4.95191,1984,10,25,   14.61,    9.19,   11.74,    5.42
50.25961,4.95191,1984,10,26,   12.37,    5.75,    8.54,    6.62
50.25961,4.95191,1984,10,27,   11.38,    3.44,    6.67,    7.95
50.25961,4.95191,1984,10,28,   10.33,    2.96,    6.54,    7.38
50.25961,4.95191,1984,10,29,   14.67,    6.23,    9.21,    8.44
50.25961,4.95191,1984,10,30,   14.87,    5.86,    8.88,    9.01
50.25961,4.95191,1984,10,31,   14.28,    4.72,    8.28,    9.55
50.25961,4.95191,1984,11,01,   15.37,    7.06,    9.81,    8.30
50.25961,4.95191,1984,11,02,   14.35,    6.59,    9.40,    7.76
50.25961,4.95191,1984,11,03,   10.19,    2.84,    7.45,    7.34
50.25961,4.95191,1984,11,04,    9.64,    1.81,    4.38,    7.82
50.25961,4.95191,1984,11,05,    9.60,    3.30,    6.27,    6.31
50.25961,4.95191,1984,11,06,    9.26,    5.49,    6.79,    3.77
50.25961,4.95191,1984,11,07,   12.13,    6.12,    8.02,    6.00
50.25961,4.95191,1984,11,08,   13.90,    8.01,   10.13,    5.90
50.25961,4.95191,1984,11,09,   14.10,    7.35,    9.30,    6.75
50.25961,4.95191,1984,11,10,   14.46,    6.63,    9.45,    7.83
50.25961,4.95191,1984,11,11,   13.27,    6.43,    8.48,    6.84
50.25961,4.95191,1984,11,12,   12.70,    4.15,    7.18,    8.55
50.25961,4.95191,1984,11,13,   12.45,    3.69,    7.02,    8.75
50.25961,4.95191,1984,11,14,   12.10,    5.07,    7.35,    7.03
50.25961,4.95191,1984,11,15,    7.00,    4.96,    5.94,    2.04
50.25961,4.95191,1984,11,16,    5.40,    2.45,    3.93,    2.96
50.25961,4.95191,1984,11,17,    6.10,    2.60,    4.02,    3.50
50.25961,4.95191,1984,11,18,    7.63,    3.42,    4.78,    4.21
